0.000000	1.000000
0.100000	0.994904
0.200000	0.978446
0.300000	0.947010
0.400000	0.894270
0.500000	0.810963
0.600000	0.685140
0.700000	0.503631
0.800000	0.255917
0.900000	-0.058171
1.000000	-0.416147
1.100000	4.343485
1.200000	5.180696
1.300000	6.329481
1.400000	7.939327
1.500000	10.237736
1.600000	13.575817
1.700000	18.503310
1.800000	25.893722
1.900000	37.156053
2.000000	54.598150
